//==============================================================================||
// 										||
// [1]	: Wing Index [50 ~ 100]							||
// [2]	: Bone Position								||
// [3]	: Effect Index								||
// [4]	: Effect SubIndex							||
// [5]	: Scale (Tamanho do efeito)						||
// [6]	: Color [R]								||
// [7]	: Color [G]								||
// [8]	: Color [B]								||

//										||
//	------------------  [ Posição do Esqueleto ]   ------------------	||
//										||
//	Todo item tem um esqueleto, e o efeito é realizado em pontos		||
//	especificos desse esqueleto, para pegar os ids desses pontos		||
//	recomendo usar o pentium tools para converter o BMD para SMD e 		||
//	usar o programa MilkShape para pegar ver os ids do ponto.		||
//										||
//	----------------------  [ Effect Index ]   ----------------------	||
//	Seguem alguns Effect Index (Apenas os que conheço):			||
//										||
//	FLARE.jpg            = 2056,						||
//	FLARE01.jpg	     = 1957,						||
//	FLARE02.jpg          = 2057,						||
//	CHROME01.jpg         = 1977,						||
//	BLUR01.jpg           = 1972,						||
//	BLUR02.jpg           = 2098,						||
//	FIRE01.jpg           = 2002,						||
//	FIRE02.jpg           = 2003,						||
//	FIRE03.jpg           = 2004,						||
//	HOLE.jpg             = 2231,						||
//	SHINY01.jpg          = 2037,						||
//	SHINY02.jpg          = 2038,						||
//	SHINY03.jpg          = 2039,						||
//	LIGHTNING2.jpg       = 1998,						||
//	WATERFALL1.jpg       = 2301,						||
//	WATERFALL2.jpg       = 2302,						||
//	WATERFALL3.jpg       = 2303,						||
//	vATERFALL4.jpg       = 2304,						||
//	WATERFALL5.jpg       = 2305,						||
//	CLOUDS.jpg           = 2075,						||
//	CLOUDLIGHT.jpg       = 2076,						||
//	CRA_04.jpg           = 1959,						||
//	EFF_LIGHTINGA01.jpg  = 2188,						||
//	EFF_LIGHTINGA02.jpg  = 2189,						||
//	EFF_LIGHTINGA03.jpg  = 2190,						||
//	EFF_LIGHTINGA04.jpg  = 2191,						||
//	EFF_LIGHTINGA05.jpg  = 2192,						||
//	ENERGY01.jpg         = 2237,						||
//	ENERGY02.jpg         = 2238, 						||
//	PLUS_TGA             = 2097,						||
//	SNOWSEFF01.jpg       = 2385,						||
//	SNOWSEFF02.jpg       = 2386,						||
//	THUNDER01.jpg        = 1987,						||
//										||
//	NOTA: ALGUNS EFEITOS POSSUEM SUB INDEX, FIQUEM A VONTADE PARA EXPLORAR	||
//	ESSE LADO, MEXER NOS EFEITOS REQUER MUITA PACIENCIA E DEDICAÇÃO		||
//										||
//==============================================================================||

//----------------------------------------------------------------------------------------------||
//	[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]				||
//----------------------------------------------------------------------------------------------||
// 50 --> Avatar Wings BM
	50	123	1957	0	1.0	244	79	89
	50	124	1957	0	1.0	244	79	89
	50	125	1957	0	1.0	244	79	89
	50	129	1957	0	1.0	244	79	89
	50	130	1957	0	1.0	244	79	89
	50	131	1957	0	1.0	244	79	89
	50	132	1957	0	1.0	244	79	89
	50	135	1957	0	1.0	244	79	89
	50	136	1957	0	1.0	244	79	89
	50	137	1957	0	1.0	244	79	89
	50	138	1957	0	1.0	244	79	89

// 51 --> Heavenly Wings SM
	51	13	1957	0	1.5	255	242	124
	51	14	1957	0	1.5	255	242	124
	51	16	1957	0	1.5	255	242	124
	51	23	1957	0	1.5	255	242	124
	51	33	1957	0	1.5	255	242	124
	51	38	1957	0	1.5	255	242	124
	51	39	1957	0	1.5	255	242	124
	51	15	1957	0	1.5	255	255	255
	51	21	1957	0	1.5	255	255	255
	51	22	1957	0	1.5	255	255	255
	51	6	1957	0	1.5	255	255	255
	51	9	1957	0	1.5	255	255	255
	51	29	1957	0	1.5	255	255	255
	51	32	1957	0	1.5	255	255	255
	51	34	1957	0	1.5	255	255	255
	51	44	1957	0	1.5	255	255	255
	51	45	1957	0	1.5	255	255	255

// 52 --> Orb Wings ELF
	52	9	1957	0	1.0	255	242	124
	52	23	1957	0	1.0	255	242	124
	52	65	1957	0	1.0	255	242	124
	52	93	1957	0	1.0	255	242	124
	52	38	1957	0	1.0	181	155	255
	52	80	1957	0	1.0	181	155	255
	52	7	1957	0	1.0	181	155	255
	52	24	1957	0	1.0	181	155	255
	52	63	1957	0	1.0	181	155	255
	52	93	1957	0	1.0	181	155	255

// 53 --> Fall Wings MG
	53	72	1957	0	1.0	216	209	255
	53	79	1957	0	1.0	216	209	255
	53	9	1957	0	1.0	216	209	255
	53	17	1957	0	1.0	216	209	255
	53	25	1957	0	1.0	216	209	255
	53	33	1957	0	1.0	216	209	255
	53	41	1957	0	1.0	216	209	255
	53	49	1957	0	1.0	216	209	255
	53	57	1957	0	1.0	216	209	255
	53	65	1957	0	1.0	216	209	255
//Wings Devil & Angel
	59	3	2056	0	1.0	216	209	255
	59	13	2056	0	1.0	216	209	255
	59	15	2056	0	1.0	216	209	255
	59	25	2056	0	1.0	216	209	255
	59	27	2056	0	1.0	216	209	255
	59	39	2056	0	1.0	216	209	255
	59	43	2056	0	1.0	216	209	255
	59	44	2056	0	1.0	216	209	255
	59	45	2056	0	1.0	216	209	255
	59	46	2056	0	1.0	216	209	255
	59	40	2056	0	1.0	216	209	255
	59	41	2056	0	1.0	216	209	255
	59	42	2056	0	1.0	216	209	255
	59	59	2056	0	1.0	216	209	255
	59	61	2056	0	1.0	216	209	255
	59	61	2056	0	1.0	216	209	255
	59	58	2056	0	1.0	216	209	255
	59	62	2056	0	1.0	216	209	255
	59	63	2056	0	1.0	216	209	255
	59	64	2056	0	1.0	216	209	255
	59	65	2056	0	1.0	216	209	255

//Wing of Conqueror
	60	7	2057	0	1.0	216	209	255
	60	15	2057	0	1.0	216	209	255
	60	23	2057	0	1.0	216	209	255
	60	24	2057	0	1.0	216	209	255
	60	30	2057	0	1.0	216	209	255
	60	38	2057	0	1.0	216	209	255
	60	46	2057	0	1.0	216	209	255
	60	47	2057	0	1.0	216	209	255
	60	58	2057	0	1.0	216	209	255
	60	51	2057	0	1.0	216	209	255
	60	28	2057	0	1.0	216	209	255
	60	37	2057	0	1.0	216	209	255
	60	42	2057	0	1.0	216	209	255
	60	05	2057	0	1.0	216	209	255
	60	14	2057	0	1.0	216	209	255
	60	19	2057	0	1.0	216	209	255
	60	57	2057	0	1.0	216	209	255
	60	60	2057	0	1.0	216	209	255
	60	61	2057	0	1.0	216	209	255
	60	50	2057	0	1.0	216	209	255
	60	53	2057	0	1.0	216	209	255
	60	54	2057	0	1.0	216	209	255


end
