	1		1	3	15	1	1	7	63	0	0	0		-1		130 	   
	1		1	4	15	1	1	7	63	0	0	0		-1		130  	    
	1		1	5	15	1	1	7	63	0	0	0		-1		130 	  
	1		1	6	15	1	1	7	63	0	0	0		-1		130 	   
	1		1	7	15	1	1	7	63	0	0	0		-1		130 	   
	1		1	8	15	1	1	7	63	0	0	0		-1		130 	    
	1		2	0	15	1	1	1	63	0	0	0		-1		130
	1		2	1	15	1	1	1	63	0	0	0		-1		130
	1		2	2	15	1	1	1	63	0	0	0		-1		130
	1		2	3	15	1	1	1	63	0	0	0		-1		130
	1		2	4	15	1	1	1	63	0	0	0		-1		130
	1		2	5	15	1	1	1	63	0	0	0		-1		130
	1		2	6	15	1	1	1	63	0	0	0		-1		130
	1		2	7	15	1	1	1	63	0	0	0		-1		130
	1		2	8	15	1	1	1	63	0	0	0		-1		130
	1		2	9	15	1	1	1	63	0	0	0		-1		130
	1		3	0	15	1	1	1	63	0	0	0		-1		130 
	1		3	1	15	1	1	1	63	0	0	0		-1		130
	1		3	2	15	1	1	1	63	0	0	0		-1		130
	1		3	3	15	1	1	1	63	0	0	0		-1		130
end

3  // -- [] Category Bows
//==============================================================================================================================================||
// 	SGroup		Type	Index	Level	Skill	Luck	Option	OptExc	OptAnc	ItemDur	ItemTime	DiscountGrup	Price		||
//==============================================================================================================================================||	
	1		4	0	15	1	1	1	63	0	0	0		-1		130
	1		4	1	15	1	1	1	63	0	0	0		-1		130
	1		4	2	15	1	1	1	63	0	0	0		-1		130
	1		4	3	15	1	1	1	63	0	0	0		-1		130
	1		4	4	15	1	1	1	63	0	0	0		-1		130
	1		4	5	15	1	1	1	63	0	0	0		-1		130
	1		4	6	15	1	1	1	63	0	0	0		-1		130
	1		4	7	15	1	1	1	63	0	0	0		-1		130
	1		4	8	15	1	1	1	63	0	0	0		-1		130
	1		4	9	15	1	1	1	63	0	0	0		-1		130
end

4  // -- [] Category Staffs
//==============================================================================================================================================||
// 	SGroup		Type	Index	Level	Skill	Luck	Option	OptExc	OptAnc	ItemDur	ItemTime	DiscountGrup	Price		||
//==============================================================================================================================================||	
	1		5	0	15	1	1	1	63	0	0	0		-1		130
	1		5	1	15	1	1	1	63	0	0	0		-1		130
	1		5	2	15	1	1	1	63	0	0	0		-1		130
	1		5	3	15	1	1	1	63	0	0	0		-1		130
	1		5	4	15	1	1	1	63	0	0	0		-1		130 
	1		5	5	15	1	1	1	63	0	0	0		-1		130

end

5  // -- [] Category Shields
//==============================================================================================================================================||
// 	SGroup		Type	Index	Level	Skill	Luck	Option	OptExc	OptAnc	ItemDur	ItemTime	DiscountGrup	Price		||
//==============================================================================================================================================||
	1		6	0	15	1	1	1	63	0	0	0		-1		130 
	1		6	1	15	1	1	1	63	0	0	0		-1		130 
	1		6	2	15	1	1	1	63	0	0	0		-1		130 
	1		6	3	15	1	1	1	63	0	0	0		-1		130 
	1		6	4	15	1	1	1	63	0	0	0		-1		130 
	1		6	5	15	1	1	1	63	0	0	0		-1		130 
	1		6	6	15	1	1	1	63	0	0	0		-1		130
end

6  // -- [] Category Helms
//==============================================================================================================================================||
// 	SGroup		Type	Index	Level	Skill	Luck	Option	OptExc	OptAnc	ItemDur	ItemTime	DiscountGrup	Price		||
//==============================================================================================================================================||	
	1		7	1	13	0	1	1	63	0	0	0		-1		130
	1		7	2	13	0	1	1	63	0	0	0		-1		130
	1		7	3	13	0	1	1	63	0	0	0		-1		130 
	1		7	4	13	0	1	1	63	0	0	0		-1		130
	1		7	5	13	0	1	1	63	0	0	0		-1		130 
	1		7	6	13	0	1	1	63	0	0	0		-1		130
	1		7	7	13	0	1	1	63	0	0	0		-1		130 
	1		7	8	13	0	1	1	63	0	0	0		-1		130
	1		7	9	13	0	1	1	63	0	0	0		-1		130
	1		7	10	13	0	1	1	63	0	0	0		-1		130
	1		7	11	13	0	1	1	63	0	0	0		-1		130
	1		7	12	13	0	1	1	63	0	0	0		-1		130 
	1		7	13	13	0	1	1	63	0	0	0		-1		130
	1		7	14	13	0	1	1	63	0	0	0		-1		130
end

7  // -- [] Category Armors
//==============================================================================================================================================||
// 	SGroup		Type	Index	Level	Skill	Luck	Option	OptExc	OptAnc	ItemDur	ItemTime	DiscountGrup	Price		||
//==============================================================================================================================================||	
	1		8	0	13	0	1	1	63	0	0	0		-1		130 
	1		8	1	13	0	1	1	63	0	0	0		-1		130 
	1		8	2	13	0	1	1	63	0	0	0		-1		130 
	1		8	3	13	0	1	1	63	0	0	0		-1		130 
	1		8	4	13	0	1	1	63	0	0	0		-1		130 
	1		8	5	13	0	1	1	63	0	0	0		-1		130 
	1		8	6	13	0	1	1	63	0	0	0		-1		130 
	1		8	7	13	0	1	1	63	0	0	0		-1		130 
	1		8	8	13	0	1	1	63	0	0	0		-1		130 
	1		8	9	13	0	1	1	63	0	0	0		-1		130 
	1		8	10	13	0	1	1	63	0	0	0		-1		130 
	1		8	11	13	0	1	1	63	0	0	0		-1		130 
	1		8	12	13	0	1	1	63	0	0	0		-1		130 
	1		8	13	13	0	1	1	63	0	0	0		-1		130 
	1		8	14	13	0	1	1	63	0	0	0		-1		130 
end

8  // -- [] Category Pants
//==============================================================================================================================================||
// 	SGroup		Type	Index	Level	Skill	Luck	Option	OptExc	OptAnc	ItemDur	ItemTime	DiscountGrup	Price		||
//==============================================================================================================================================||	
	1		9	0	13	0	1	1	63	0	0	0		-1		130 
	1		9	1	13	0	1	1	63	0	0	0		-1		130 
	1		9	2	13	0	1	1	63	0	0	0		-1		130 
	1		9	3	13	0	1	1	63	0	0	0		-1		130 
	1		9	4	13	0	1	1	63	0	0	0		-1		130 
	1		9	5	13	0	1	1	63	0	0	0		-1		130 
	1		9	6	13	0	1	1	63	0	0	0		-1		130 
	1		9	7	13	0	1	1	63	0	0	0		-1		130 
	1		9	8	13	0	1	1	63	0	0	0		-1		130 
	1		9	9	13	0	1	1	63	0	0	0		-1		130 
	1		9	10	13	0	1	1	63	0	0	0		-1		130 
	1		9	11	13	0	1	1	63	0	0	0		-1		130 
	1		9	12	13	0	1	1	63	0	0	0		-1		130 
	1		9	13	13	0	1	1	63	0	0	0		-1		130 
	1		9	14	13	0	1	1	63	0	0	0		-1		130 
end

9  // -- [] Category Gloves
//==============================================================================================================================================||
// 	SGroup		Type	Index	Level	Skill	Luck	Option	OptExc	OptAnc	ItemDur	ItemTime	DiscountGrup	Price		||
//==============================================================================================================================================||	
	1		10	0	13	0	1	1	63	0	0	0		-1		130 
	1		10	1	13	0	1	1	63	0	0	0		-1		130 
	1		10	2	13	0	1	1	63	0	0	0		-1		130 
	1		10	3	13	0	1	1	63	0	0	0		-1		130 
	1		10	4	13	0	1	1	63	0	0	0		-1		130 
	1		10	5	13	0	1	1	63	0	0	0		-1		130 
 	1		10	6	13	0	1	1	63	0	0	0		-1		130 
 	1		10	7	13	0	1	1	63	0	0	0		-1		130 
 	1		10	8	13	0	1	1	63	0	0	0		-1		130 
 	1		10	9	13	0	1	1	63	0	0	0		-1		130 
 	1		10	10	13	0	1	1	63	0	0	0		-1		130 
 	1		10	11	13	0	1	1	63	0	0	0		-1		130 
 	1		10	12	13	0	1	1	63	0	0	0		-1		130 
 	1		10	13	13	0	1	1	63	0	0	0		-1		130 
  	1		10	14	13	0	1	1	63	0	0	0		-1		130 

end

10  // -- [] Category Boots
//==============================================================================================================================================||
// 	SGroup		Type	Index	Level	Skill	Luck	Option	OptExc	OptAnc	ItemDur	ItemTime	DiscountGrup	Price		||
//==============================================================================================================================================||	
	1		11	0	13	0	1	1	63	0	0	0		-1		130 
	1		11	1	13	0	1	1	63	0	0	0		-1		130 
	1		11	2	13	0	1	1	63	0	0	0		-1		130 
	1		11	3	13	0	1	1	63	0	0	0		-1		130 
	1		11	4	13	0	1	1	63	0	0	0		-1		130 
	1		11	5	13	0	1	1	63	0	0	0		-1		130 
	1		11	6	13	0	1	1	63	0	0	0		-1		130 
	1		11	7	13	0	1	1	63	0	0	0		-1		130 
	1		11	8	13	0	1	1	63	0	0	0		-1		130 
	1		11	9	13	0	1	1	63	0	0	0		-1		130 
	1		11	10	13	0	1	1	63	0	0	0		-1		130 
	1		11	11	13	0	1	1	63	0	0	0		-1		130 
	1		11	12	13	0	1	1	63	0	0	0		-1		130 
	1		11	13	13	0	1	1	63	0	0	0		-1		130 
	1		11	14	13	0	1	1	63	0	0	0		-1		130 
end

11  // -- [] Category Wings
//==============================================================================================================================================||
// 	SGroup		Type	Index	Level	Skill	Luck	Option	OptExc	OptAnc	ItemDur	ItemTime	DiscountGrup	Price		||
//==============================================================================================================================================||
 	1		12	0	13	0	1	7	63	5	0	0		-1		130 
 	1		12	1	13	0	1	7	63	5	0	0		-1		130 
 	1		12	2	13	0	1	7	63	1	0	0		-1		130 
 	1		12	3	13	0	1	7	63	1	0	0		-1		130 
 	1		12	4	13	0	1	7	63	1	0	0		-1		130 
	1		12	5	13	0	1	7	63	1	0	0		-1		130 
	1		12	6	13	0	1	7	63	1	0	0		-1		130 
	1		13	30	13	0	1	7	63	1	0	0		-1		130 
end

12  // -- [] Category Acessory
//==============================================================================================================================================||
// 	SGroup		Type	Index	Level	Skill	Luck	Option	OptExc	OptAnc	ItemDur	ItemTime	DiscountGrup	Price		||
//==============================================================================================================================================||
//rings
	1		13	8	13	0	2	7	63	0	0	0		-1		130 
	1		13	9	13	0	1	7	63	0	0	0		-1		130 
//pendants
	1		13	12	13	0	1	7	63	0	0	0		-1		130 
	1		13	13	13	0	1	7	63	0	0	0		-1		130 

end

13  // -- [] Category Ancient
//==============================================================================================================================================||
// 	SGroup		Type	Index	Level	Skill	Luck	Option	OptExc	OptAnc	ItemDur	ItemTime	DiscountGrup	Price		||
//==============================================================================================================================================||	
	
end
